ID,ShipmentID,MealKitID
7956,3089,3
7957,3089,8
7958,3089,25
7959,3160,19
7960,3160,28
7961,3090,10
7962,3091,13
7963,3091,24
7964,3092,1
7965,3093,9
7966,3094,4
7967,3094,20
7968,3094,5
7969,3212,20
7970,3212,1
7971,3212,7
7972,3095,30
7973,3095,5
7974,3096,7
7975,3096,5
7976,3097,18
7977,3097,28
7978,3097,12
7979,3097,8
7980,3098,29
7981,3098,3
7982,3098,29
7983,3099,27
7984,3099,7
7985,3099,19
7986,3099,25
7987,3161,24
7988,3161,18
7989,3161,29
7990,3161,3
7991,3100,15
7992,3100,9
7993,3100,1
7994,3162,2
7995,3162,29
7996,3162,9
7997,3101,19
7998,3101,30
7999,3101,23
8000,3163,30
8001,3163,20
8002,3163,27
8003,3102,7
8004,3102,8
8005,3103,3
8006,3103,26
8007,3103,21
8008,3184,22
8009,3184,24
8010,3104,30
8011,3104,30
8012,3104,3
8013,3104,18
8014,3104,6
8015,3105,12
8016,3185,7
8017,3185,30
8018,3185,4
8019,3185,2
8020,3106,6
8021,3106,7
8022,3106,22
8023,3107,10
8024,3107,22
8025,3213,1
8026,3213,24
8027,3213,5
8028,3213,19
8029,3213,2
8030,3186,27
8031,3186,14
8032,3186,13
8033,3187,11
8034,3164,6
8035,3164,13
8036,3165,8
8037,3165,25
8038,3188,5
8039,3188,17
8040,3188,20
8041,3166,4
8042,3166,8
8043,3166,26
8044,3189,20
8045,3108,2
8046,3108,17
8047,3108,2
8048,3108,26
8049,3109,26
8050,3109,7
8051,3109,1
8052,3110,10
8053,3110,27
8054,3167,15
8055,3167,7
8056,3167,2
8057,3190,28
8058,3111,21
8059,3111,7
8060,3112,16
8061,3112,10
8062,3168,19
8063,3214,9
8064,3214,10
8065,3214,2
8066,3113,2
8067,3113,20
8068,3113,24
8069,3191,20
8070,3191,24
8071,3114,23
8072,3114,6
8073,3114,1
8074,3115,22
8075,3115,12
8076,3116,21
8077,3117,1
8078,3192,28
8079,3192,9
8080,3192,30
8081,3192,24
8082,3118,23
8083,3118,13
8084,3119,10
8085,3120,8
8086,3120,11
8087,3120,2
8088,3120,19
8089,3120,20
8090,3215,4
8091,3215,19
8092,3121,14
8093,3122,29
8094,3123,15
8095,3124,23
8096,3125,14
8097,3125,22
8098,3125,16
8099,3125,23
8100,3216,14
8101,3126,15
8102,3126,10
8103,3126,8
8104,3126,12
8105,3126,7
8106,3127,20
8107,3127,23
8108,3127,4
8109,3128,20
8110,3128,17
8111,3128,4
8112,3129,27
8113,3129,17
8114,3129,20
8115,3129,8
8116,3129,4
8117,3193,2
8118,3193,1
8119,3130,2
8120,3130,15
8121,3217,30
8122,3217,6
8123,3131,12
8124,3131,15
8125,3131,25
8126,3169,15
8127,3169,2
8128,3170,19
8129,3170,24
8130,3170,18
8131,3170,1
8132,3218,6
8133,3218,14
8134,3218,20
8135,3014,30
8136,3014,7
8137,3171,22
8138,3171,2
8139,3171,26
8140,3171,18
8141,3132,7
8142,3132,16
8143,3132,27
8144,3132,28
8145,3133,2
8146,3133,15
8147,3133,5
8148,3134,13
8149,3134,8
8150,3219,16
8151,3219,27
8152,3219,14
8153,3220,16
8154,3220,22
8155,3220,6
8156,3135,20
8157,3135,9
8158,3136,4
8159,3136,18
8160,3137,26
8161,3137,27
8162,3137,28
8163,3138,15
8164,3138,18
8165,3172,27
8166,3172,1
8167,3172,4
8168,3172,16
8169,3139,11
8170,3140,21
8171,3140,23
8172,3140,21
8173,3015,17
8174,3015,5
8175,3015,1
8176,3141,21
8177,3141,4
8178,3141,17
8179,3142,6
8180,3142,30
8181,3228,11
8182,3228,3
8183,3228,14
8184,3228,11
8185,3229,24
8186,3229,18
8187,3409,28
8188,3409,4
8189,3409,15
8190,3410,2
8191,3410,2
8192,3230,29
8193,3230,26
8194,3230,26
8195,3230,20
8196,3230,30
8197,3231,11
8198,3231,12
8199,3232,12
8200,3232,6
8201,3233,11
8202,3233,6
8203,3234,12
8204,3234,30
8205,3234,3
8206,3234,15
8207,3234,21
8208,3235,19
8209,3364,2
8210,3364,18
8211,3364,22
8212,3236,16
8213,3236,8
8214,3236,29
8215,3411,3
8216,3411,18
8217,3237,6
8218,3237,10
8219,3237,12
8220,3238,6
8221,3238,20
8222,3238,25
8223,3239,17
8224,3239,6
8225,3239,3
8226,3240,1
8227,3240,19
8228,3412,30
8229,3412,22
8230,3412,28
8231,3412,14
8232,3241,11
8233,3242,17
8234,3242,30
8235,3242,26
8236,3365,18
8237,3365,2
8238,3243,4
8239,3243,23
8240,3413,12
8241,3413,3
8242,3413,8
8243,3386,1
8244,3244,5
8245,3244,2
8246,3244,30
8247,3366,11
8248,3366,24
8249,3366,30
8250,3245,12
8251,3245,6
8252,3246,15
8253,3414,27
8254,3414,4
8255,3414,26
8256,3247,4
8257,3247,11
8258,3248,15
8259,3248,16
8260,3415,6
8261,3249,24
8262,3250,19
8263,3250,13
8264,3250,11
8265,3251,13
8266,3251,28
8267,3387,3
8268,3387,13
8269,3388,21
8270,3388,14
8271,3388,20
8272,3388,23
8273,3252,14
8274,3416,20
8275,3416,9
8276,3389,12
8277,3389,23
8278,3253,13
8279,3253,26
8280,3253,8
8281,3253,22
8282,3253,25
8283,3254,6
8284,3254,16
8285,3254,30
8286,3255,14
8287,3255,30
8288,3367,17
8289,3367,18
8290,3367,27
8291,3256,11
8292,3256,18
8293,3257,9
8294,3257,2
8295,3257,11
8296,3257,19
8297,3257,11
8298,3258,23
8299,3258,15
8300,3259,27
8301,3259,3
8302,3260,10
8303,3261,2
8304,3261,29
8305,3221,27
8306,3221,12
8307,3221,28
8308,3262,15
8309,3262,17
8310,3262,28
8311,3263,17
8312,3263,15
8313,3264,11
8314,3264,26
8315,3264,1
8316,3222,1
8317,3222,15
8318,3265,12
8319,3265,18
8320,3265,21
8321,3266,24
8322,3266,13
8323,3267,2
8324,3267,19
8325,3268,5
8326,3268,26
8327,3269,22
8328,3270,24
8329,3368,27
8330,3368,25
8331,3271,30
8332,3271,20
8333,3271,11
8334,3271,28
8335,3272,6
8336,3272,13
8337,3369,6
8338,3369,23
8339,3273,5
8340,3273,30
8341,3370,1
8342,3274,7
8343,3274,8
8344,3274,16
8345,3274,19
8346,3274,14
8347,3275,7
8348,3275,22
8349,3275,18
8350,3276,19
8351,3276,29
8352,3276,4
8353,3277,20
8354,3277,22
8355,3277,6
8356,3278,10
8357,3278,13
8358,3278,14
8359,3278,29
8360,3279,9
8361,3279,14
8362,3279,7
8363,3279,1
8364,3279,12
8365,3371,30
8366,3280,19
8367,3280,17
8368,3372,1
8369,3372,10
8370,3372,20
8371,3372,23
8372,3372,30
8373,3417,13
8374,3417,8
8375,3417,4
8376,3417,19
8377,3281,30
8378,3281,28
8379,3281,18
8380,3390,17
8381,3390,22
8382,3390,25
8383,3390,5
8384,3282,16
8385,3282,22
8386,3282,13
8387,3373,14
8388,3373,6
8389,3373,30
8390,3283,22
8391,3283,7
8392,3283,28
8393,3283,23
8394,3284,7
8395,3284,3
8396,3284,8
8397,3284,11
8398,3284,28
8399,3285,9
8400,3285,27
8401,3285,7
8402,3418,16
8403,3286,17
8404,3286,5
8405,3286,30
8406,3374,10
8407,3374,10
8408,3287,28
8409,3287,11
8410,3223,28
8411,3288,3
8412,3288,19
8413,3288,19
8414,3419,6
8415,3419,15
8416,3419,25
8417,3289,21
8418,3289,14
8419,3289,17
8420,3289,29
8421,3375,26
8422,3375,1
8423,3375,6
8424,3375,22
8425,3290,21
8426,3290,18
8427,3290,14
8428,3391,29
8429,3391,17
8430,3391,29
8431,3391,30
8432,3392,10
8433,3392,21
8434,3392,1
8435,3291,30
8436,3291,10
8437,3291,29
8438,3292,17
8439,3292,1
8440,3292,13
8441,3376,21
8442,3376,7
8443,3293,23
8444,3293,23
8445,3293,8
8446,3294,11
8447,3295,18
8448,3295,24
8449,3295,21
8450,3393,1
8451,3393,18
8452,3393,15
8453,3296,10
8454,3296,9
8455,3296,15
8456,3297,22
8457,3297,7
8458,3377,13
8459,3377,24
8460,3298,7
8461,3298,5
8462,3299,11
8463,3299,21
8464,3299,17
8465,3299,20
8466,3300,20
8467,3300,28
8468,3301,14
8469,3301,6
8470,3301,10
8471,3302,13
8472,3303,9
8473,3303,13
8474,3394,13
8475,3394,19
8476,3394,19
8477,3394,5
8478,3304,1
8479,3304,28
8480,3304,27
8481,3378,12
8482,3378,16
8483,3379,13
8484,3395,28
8485,3395,21
8486,3395,20
8487,3380,4
8488,3380,22
8489,3396,3
8490,3396,11
8491,3396,15
8492,3396,3
8493,3305,2
8494,3305,3
8495,3305,19
8496,3306,22
8497,3306,11
8498,3306,10
8499,3307,6
8500,3307,16
8501,3307,5
8502,3308,17
8503,3308,1
8504,3308,5
8505,3308,20
8506,3381,5
8507,3381,14
8508,3381,3
8509,3381,3
8510,3420,25
8511,3420,5
8512,3309,25
8513,3310,28
8514,3310,3
8515,3310,2
8516,3397,5
8517,3397,4
8518,3398,20
8519,3311,25
8520,3312,17
8521,3312,23
8522,3312,27
8523,3312,25
8524,3312,25
8525,3421,22
8526,3421,5
8527,3421,14
8528,3313,13
8529,3313,26
8530,3313,23
8531,3313,16
8532,3313,24
8533,3314,23
8534,3315,4
8535,3316,29
8536,3316,18
8537,3317,23
8538,3317,11
8539,3399,6
8540,3399,13
8541,3399,17
8542,3318,28
8543,3318,21
8544,3382,4
8545,3382,2
8546,3382,15
8547,3319,3
8548,3319,14
8549,3319,9
8550,3320,14
8551,3320,1
8552,3321,14
8553,3321,16
8554,3321,8
8555,3321,14
8556,3400,16
8557,3383,29
8558,3383,6
8559,3383,8
8560,3383,18
8561,3383,5
8562,3401,28
8563,3401,18
8564,3384,7
8565,3322,5
8566,3322,24
8567,3322,14
8568,3323,26
8569,3323,14
8570,3385,9
8571,3385,28
8572,3385,4
8573,3324,6
8574,3325,3
8575,3422,7
8576,3422,18
8577,3326,9
8578,3326,5
8579,3224,24
8580,3224,16
8581,3224,26
8582,3327,9
8583,3327,12
8584,3327,5
8585,3327,23
8586,3402,5
8587,3423,10
8588,3423,25
8589,3423,1
8590,3328,2
8591,3328,19
8592,3328,22
8593,3424,17
8594,3424,23
8595,3225,5
8596,3225,13
8597,3225,9
8598,3225,17
8599,3425,24
8600,3425,28
8601,3425,9
8602,3329,23
8603,3329,9
8604,3403,29
8605,3403,7
8606,3426,15
8607,3426,4
8608,3330,29
8609,3331,25
8610,3331,7
8611,3331,18
8612,3332,7
8613,3332,26
8614,3333,24
8615,3333,6
8616,3333,17
8617,3333,2
8618,3334,27
8619,3334,15
8620,3335,28
8621,3335,28
8622,3335,20
8623,3335,5
8624,3336,17
8625,3336,14
8626,3337,20
8627,3337,30
8628,3338,21
8629,3339,27
8630,3340,30
8631,3340,25
8632,3340,25
8633,3427,30
8634,3427,11
8635,3428,21
8636,3341,4
8637,3341,7
8638,3341,26
8639,3341,11
8640,3342,19
8641,3343,2
8642,3343,24
8643,3429,19
8644,3429,4
8645,3344,28
8646,3345,5
8647,3345,5
8648,3345,2
8649,3345,26
8650,3346,12
8651,3346,25
8652,3404,3
8653,3404,21
8654,3404,17
8655,3430,24
8656,3430,9
8657,3430,21
8658,3430,12
8659,3347,12
8660,3347,26
8661,3347,24
8662,3405,1
8663,3348,6
8664,3349,18
8665,3349,10
8666,3349,30
8667,3226,17
8668,3226,7
8669,3226,8
8670,3350,18
8671,3350,2
8672,3227,23
8673,3227,5
8674,3227,13
8675,3227,16
8676,3351,13
8677,3431,19
8678,3431,23
8679,3352,2
8680,3406,7
8681,3406,13
8682,3406,11
8683,3353,28
8684,3354,2
8685,3354,17
8686,3354,29
8687,3354,5
8688,3355,9
8689,3355,27
8690,3355,13
8691,3407,25
8692,3407,25
8693,3408,12
8694,3408,26
8695,3408,24
8696,3356,7
8697,3356,27
8698,3356,19
8699,3357,27
8700,3357,20
8701,3357,16
8702,3358,26
8703,3358,9
8704,3358,29
8705,3359,18
8706,3359,7
8707,3359,2
8708,3360,11
8709,3360,17
8710,3360,29
8711,3360,26
8712,3360,20
8713,3361,6
8714,3362,29
8715,3363,3
8716,3363,17
8717,3363,16
8718,3363,2
8719,3363,11
8720,3440,14
8721,3440,1
8722,3440,6
8723,3441,29
8724,3441,4
8725,3441,18
8726,3613,20
8727,3613,27
8728,3614,12
8729,3442,30
8730,3442,12
8731,3442,3
8732,3443,2
8733,3443,24
8734,3444,8
8735,3445,17
8736,3445,21
8737,3445,14
8738,3445,2
8739,3615,7
8740,3615,22
8741,3615,22
8742,3446,1
8743,3446,14
8744,3446,8
8745,3446,6
8746,3446,3
8747,3447,26
8748,3447,23
8749,3447,2
8750,3447,10
8751,3616,3
8752,3616,6
8753,3616,28
8754,3617,7
8755,3448,12
8756,3448,13
8757,3449,30
8758,3449,23
8759,3449,28
8760,3450,3
8761,3450,26
8762,3450,4
8763,3618,6
8764,3618,26
8765,3451,5
8766,3451,8
8767,3451,16
8768,3657,8
8769,3657,8
8770,3657,25
8771,3452,2
8772,3452,30
8773,3453,12
8774,3454,19
8775,3454,28
8776,3455,6
8777,3455,8
8778,3455,1
8779,3455,26
8780,3456,4
8781,3456,11
8782,3456,11
8783,3456,2
8784,3432,10
8785,3432,6
8786,3432,4
8787,3457,18
8788,3457,10
8789,3433,9
8790,3433,25
8791,3458,6
8792,3458,7
8793,3458,3
8794,3459,18
8795,3459,14
8796,3460,27
8797,3460,2
8798,3461,1
8799,3461,9
8800,3461,18
8801,3632,5
8802,3462,14
8803,3463,2
8804,3619,11
8805,3619,9
8806,3464,19
8807,3464,5
8808,3464,25
8809,3465,14
8810,3465,18
8811,3465,14
8812,3466,13
8813,3466,29
8814,3466,16
8815,3466,23
8816,3633,12
8817,3467,14
8818,3467,24
8819,3467,7
8820,3434,26
8821,3468,4
8822,3468,5
8823,3468,10
8824,3468,20
8825,3468,5
8826,3469,2
8827,3469,18
8828,3469,4
8829,3469,29
8830,3470,25
8831,3470,1
8832,3470,20
8833,3470,8
8834,3435,4
8835,3435,27
8836,3658,14
8837,3658,12
8838,3658,25
8839,3471,21
8840,3471,16
8841,3472,30
8842,3472,18
8843,3472,4
8844,3473,18
8845,3473,3
8846,3473,10
8847,3473,5
8848,3473,17
8849,3474,18
8850,3474,20
8851,3474,26
8852,3475,12
8853,3475,17
8854,3475,12
8855,3659,13
8856,3659,14
8857,3659,25
8858,3659,24
8859,3659,13
8860,3476,30
8861,3476,20
8862,3476,30
8863,3477,29
8864,3477,8
8865,3477,17
8866,3478,16
8867,3478,6
8868,3478,9
8869,3620,27
8870,3620,7
8871,3620,17
8872,3620,22
8873,3634,11
8874,3634,8
8875,3634,13
8876,3634,6
8877,3479,9
8878,3479,8
8879,3479,28
8880,3635,21
8881,3635,2
8882,3635,14
8883,3635,17
8884,3635,2
8885,3480,5
8886,3480,14
8887,3481,22
8888,3481,4
8889,3482,4
8890,3482,23
8891,3483,4
8892,3484,12
8893,3484,21
8894,3484,9
8895,3485,17
8896,3486,29
8897,3486,16
8898,3487,13
8899,3487,20
8900,3660,23
8901,3660,30
8902,3660,7
8903,3660,13
8904,3660,26
8905,3488,2
8906,3488,5
8907,3488,13
8908,3489,15
8909,3489,7
8910,3490,26
8911,3491,27
8912,3491,6
8913,3661,5
8914,3661,19
8915,3661,3
8916,3636,4
8917,3636,27
8918,3636,27
8919,3637,17
8920,3637,9
8921,3637,1
8922,3492,5
8923,3492,26
8924,3662,16
8925,3662,13
8926,3493,25
8927,3493,30
8928,3494,22
8929,3494,5
8930,3494,30
8931,3494,13
8932,3495,1
8933,3495,11
8934,3495,24
8935,3621,13
8936,3496,2
8937,3496,20
8938,3496,1
8939,3496,25
8940,3638,16
8941,3638,18
8942,3497,21
8943,3498,21
8944,3498,3
8945,3498,10
8946,3499,15
8947,3499,2
8948,3499,17
8949,3500,13
8950,3500,30
8951,3500,17
8952,3501,15
8953,3501,11
8954,3501,3
8955,3502,17
8956,3503,19
8957,3503,15
8958,3503,18
8959,3504,9
8960,3504,8
8961,3504,24
8962,3663,24
8963,3663,6
8964,3505,10
8965,3505,23
8966,3505,12
8967,3506,15
8968,3506,20
8969,3506,13
8970,3506,8
8971,3507,25
8972,3508,12
8973,3508,10
8974,3509,27
8975,3509,3
8976,3509,4
8977,3509,13
8978,3509,11
8979,3436,6
8980,3510,3
8981,3510,20
8982,3510,4
8983,3510,19
8984,3510,2
8985,3511,13
8986,3512,17
8987,3512,8
8988,3513,11
8989,3513,8
8990,3513,8
8991,3514,27
8992,3514,27
8993,3515,12
8994,3515,5
8995,3515,6
8996,3664,27
8997,3664,23
8998,3664,4
8999,3516,12
9000,3516,1
9001,3516,2
9002,3517,7
9003,3517,22
9004,3518,3
9005,3518,1
9006,3518,26
9007,3519,10
9008,3520,15
9009,3520,16
9010,3521,13
9011,3521,18
9012,3521,7
9013,3521,5
9014,3639,18
9015,3639,16
9016,3522,23
9017,3522,13
9018,3522,15
9019,3522,3
9020,3522,1
9021,3523,23
9022,3524,16
9023,3524,27
9024,3524,29
9025,3622,4
9026,3622,18
9027,3622,18
9028,3525,7
9029,3525,12
9030,3525,21
9031,3526,10
9032,3527,27
9033,3527,20
9034,3527,23
9035,3527,16
9036,3665,3
9037,3665,6
9038,3528,6
9039,3528,30
9040,3528,19
9041,3529,18
9042,3530,30
9043,3666,25
9044,3666,14
9045,3666,29
9046,3666,2
9047,3531,3
9048,3531,30
9049,3531,27
9050,3531,21
9051,3532,29
9052,3532,28
9053,3532,23
9054,3533,2
9055,3534,28
9056,3534,16
9057,3534,2
9058,3535,15
9059,3535,23
9060,3535,10
9061,3536,22
9062,3536,5
9063,3537,14
9064,3538,17
9065,3538,27
9066,3538,4
9067,3538,21
9068,3538,17
9069,3539,22
9070,3539,6
9071,3623,16
9072,3623,15
9073,3623,22
9074,3623,27
9075,3540,10
9076,3540,23
9077,3541,26
9078,3541,8
9079,3541,18
9080,3541,10
9081,3542,27
9082,3543,30
9083,3543,5
9084,3543,16
9085,3544,10
9086,3544,4
9087,3545,21
9088,3545,25
9089,3545,20
9090,3545,20
9091,3546,26
9092,3546,18
9093,3546,25
9094,3546,23
9095,3546,7
9096,3437,11
9097,3547,16
9098,3547,13
9099,3547,10
9100,3548,2
9101,3549,19
9102,3549,1
9103,3550,18
9104,3550,18
9105,3550,11
9106,3551,21
9107,3551,17
9108,3552,23
9109,3552,5
9110,3552,18
9111,3553,27
9112,3553,29
9113,3553,17
9114,3553,5
9115,3624,11
9116,3625,23
9117,3625,13
9118,3438,21
9119,3438,20
9120,3554,5
9121,3554,7
9122,3555,4
9123,3556,25
9124,3556,23
9125,3556,27
9126,3556,20
9127,3557,5
9128,3640,24
9129,3640,4
9130,3640,25
9131,3558,12
9132,3558,12
9133,3558,11
9134,3558,4
9135,3559,5
9136,3559,11
9137,3559,30
9138,3559,18
9139,3560,22
9140,3560,13
9141,3560,24
9142,3561,19
9143,3561,3
9144,3561,26
9145,3562,18
9146,3562,2
9147,3563,4
9148,3563,26
9149,3667,25
9150,3667,26
9151,3564,23
9152,3564,17
9153,3564,22
9154,3565,28
9155,3565,8
9156,3668,19
9157,3668,14
9158,3566,11
9159,3566,19
9160,3641,12
9161,3641,11
9162,3641,6
9163,3669,7
9164,3669,23
9165,3567,18
9166,3567,9
9167,3642,5
9168,3642,24
9169,3568,17
9170,3568,30
9171,3568,23
9172,3569,16
9173,3569,28
9174,3570,5
9175,3570,26
9176,3571,1
9177,3571,17
9178,3572,5
9179,3572,30
9180,3572,2
9181,3572,4
9182,3573,1
9183,3574,1
9184,3574,15
9185,3574,16
9186,3575,11
9187,3575,12
9188,3575,16
9189,3575,15
9190,3575,29
9191,3576,8
9192,3643,28
9193,3643,6
9194,3643,20
9195,3643,12
9196,3644,12
9197,3670,29
9198,3670,8
9199,3670,1
9200,3670,9
9201,3670,13
9202,3671,7
9203,3671,8
9204,3577,24
9205,3577,17
9206,3577,10
9207,3578,23
9208,3578,27
9209,3578,18
9210,3579,26
9211,3579,26
9212,3579,23
9213,3626,8
9214,3626,2
9215,3626,4
9216,3580,28
9217,3581,25
9218,3581,13
9219,3581,28
9220,3582,22
9221,3582,2
9222,3583,28
9223,3584,27
9224,3584,25
9225,3584,26
9226,3584,15
9227,3585,3
9228,3585,14
9229,3585,8
9230,3586,22
9231,3586,13
9232,3586,25
9233,3645,8
9234,3645,2
9235,3587,23
9236,3587,6
9237,3587,22
9238,3587,12
9239,3627,24
9240,3588,26
9241,3588,30
9242,3588,6
9243,3588,8
9244,3588,2
9245,3646,13
9246,3646,9
9247,3589,3
9248,3672,24
9249,3590,5
9250,3590,13
9251,3628,9
9252,3628,4
9253,3628,28
9254,3591,9
9255,3647,23
9256,3647,3
9257,3673,21
9258,3673,8
9259,3648,14
9260,3648,19
9261,3648,27
9262,3592,12
9263,3592,15
9264,3439,1
9265,3439,24
9266,3649,8
9267,3649,9
9268,3649,28
9269,3593,21
9270,3593,9
9271,3593,16
9272,3594,10
9273,3594,11
9274,3594,2
9275,3595,16
9276,3595,25
9277,3595,21
9278,3596,23
9279,3596,10
9280,3596,16
9281,3597,10
9282,3597,26
9283,3597,8
9284,3598,5
9285,3598,14
9286,3599,20
9287,3599,10
9288,3599,15
9289,3674,27
9290,3600,6
9291,3600,4
9292,3600,29
9293,3675,17
9294,3675,10
9295,3675,20
9296,3675,25
9297,3650,9
9298,3650,20
9299,3601,29
9300,3601,21
9301,3602,27
9302,3602,29
9303,3602,18
9304,3602,20
9305,3603,3
9306,3603,12
9307,3676,28
9308,3604,6
9309,3604,25
9310,3604,15
9311,3605,1
9312,3605,28
9313,3629,24
9314,3629,11
9315,3629,30
9316,3606,22
9317,3606,12
9318,3607,9
9319,3607,4
9320,3607,14
9321,3651,27
9322,3651,2
9323,3651,26
9324,3630,18
9325,3630,9
9326,3630,24
9327,3652,23
9328,3653,27
9329,3653,27
9330,3653,7
9331,3653,9
9332,3677,20
9333,3654,23
9334,3608,3
9335,3608,20
9336,3609,4
9337,3609,17
9338,3609,28
9339,3609,21
9340,3609,14
9341,3631,27
9342,3631,17
9343,3610,22
9344,3610,24
9345,3678,9
9346,3611,11
9347,3611,21
9348,3611,9
9349,3611,5
9350,3611,3
9351,3655,1
9352,3655,14
9353,3612,10
9354,3612,25
9355,3656,15
9356,3656,13
9357,3656,1
9358,3679,1
9359,3679,30
9360,3679,27
9361,3679,26
9362,3689,26
9363,3690,17
9364,3690,7
9365,3898,25
9366,3898,3
9367,3898,22
9368,3691,28
9369,3691,22
9370,3692,7
9371,3692,17
9372,3692,18
9373,3692,11
9374,3680,25
9375,3680,22
9376,3680,19
9377,3693,25
9378,3693,13
9379,3693,11
9380,3843,2
9381,3694,19
9382,3694,25
9383,3695,2
9384,3695,29
9385,3695,18
9386,3681,5
9387,3844,17
9388,3696,22
9389,3696,7
9390,3696,29
9391,3899,8
9392,3872,2
9393,3872,11
9394,3682,29
9395,3682,13
9396,3873,17
9397,3873,1
9398,3873,28
9399,3873,23
9400,3874,19
9401,3874,10
9402,3697,10
9403,3697,30
9404,3698,26
9405,3698,24
9406,3698,22
9407,3845,5
9408,3699,16
9409,3699,12
9410,3699,18
9411,3700,18
9412,3700,10
9413,3700,21
9414,3701,3
9415,3701,11
9416,3875,8
9417,3875,30
9418,3702,11
9419,3702,30
9420,3702,2
9421,3702,8
9422,3702,22
9423,3703,1
9424,3703,1
9425,3703,4
9426,3876,13
9427,3704,29
9428,3900,22
9429,3705,10
9430,3705,29
9431,3705,25
9432,3846,1
9433,3846,30
9434,3846,14
9435,3706,13
9436,3706,2
9437,3706,10
9438,3706,2
9439,3706,8
9440,3707,10
9441,3707,30
9442,3707,14
9443,3707,27
9444,3847,2
9445,3847,26
9446,3847,17
9447,3847,28
9448,3847,27
9449,3708,11
9450,3877,26
9451,3877,14
9452,3877,28
9453,3901,25
9454,3878,30
9455,3878,3
9456,3878,23
9457,3709,27
9458,3709,12
9459,3709,18
9460,3902,23
9461,3902,2
9462,3902,19
9463,3710,28
9464,3711,6
9465,3711,10
9466,3711,2
9467,3711,15
9468,3712,23
9469,3712,24
9470,3712,27
9471,3713,15
9472,3714,4
9473,3714,26
9474,3715,11
9475,3715,20
9476,3715,13
9477,3848,2
9478,3848,5
9479,3848,11
9480,3716,1
9481,3716,1
9482,3716,7
9483,3716,4
9484,3716,30
9485,3903,2
9486,3903,10
9487,3903,4
9488,3717,13
9489,3717,11
9490,3904,15
9491,3904,6
9492,3904,11
9493,3718,18
9494,3718,24
9495,3719,7
9496,3719,26
9497,3719,6
9498,3905,26
9499,3905,17
9500,3905,22
9501,3905,12
9502,3720,16
9503,3720,8
9504,3720,5
9505,3720,7
9506,3720,19
9507,3906,1
9508,3879,23
9509,3879,18
9510,3879,21
9511,3721,11
9512,3721,3
9513,3722,8
9514,3722,28
9515,3722,13
9516,3723,29
9517,3723,29
9518,3724,10
9519,3724,7
9520,3725,27
9521,3725,14
9522,3726,21
9523,3726,28
9524,3726,7
9525,3726,6
9526,3727,29
9527,3727,2
9528,3727,30
9529,3849,22
9530,3849,12
9531,3728,8
9532,3728,27
9533,3728,29
9534,3907,20
9535,3907,5
9536,3907,12
9537,3729,12
9538,3729,6
9539,3729,12
9540,3730,19
9541,3730,25
9542,3730,29
9543,3730,22
9544,3731,13
9545,3731,18
9546,3880,5
9547,3880,23
9548,3880,26
9549,3732,3
9550,3732,5
9551,3732,8
9552,3733,15
9553,3733,17
9554,3881,17
9555,3734,29
9556,3735,29
9557,3735,1
9558,3736,17
9559,3850,9
9560,3850,22
9561,3851,24
9562,3851,11
9563,3851,26
9564,3737,20
9565,3737,2
9566,3737,6
9567,3882,14
9568,3882,7
9569,3882,30
9570,3882,1
9571,3738,24
9572,3738,26
9573,3738,5
9574,3738,13
9575,3739,30
9576,3739,16
9577,3908,1
9578,3908,25
9579,3683,4
9580,3683,29
9581,3683,19
9582,3740,29
9583,3741,7
9584,3741,2
9585,3741,28
9586,3742,23
9587,3742,11
9588,3742,14
9589,3743,21
9590,3743,19
9591,3909,11
9592,3909,17
9593,3744,24
9594,3744,2
9595,3744,22
9596,3910,4
9597,3745,7
9598,3745,4
9599,3745,8
9600,3745,22
9601,3746,29
9602,3746,13
9603,3746,4
9604,3747,4
9605,3747,1
9606,3748,12
9607,3748,19
9608,3749,9
9609,3749,12
9610,3749,21
9611,3750,17
9612,3750,10
9613,3750,13
9614,3751,20
9615,3751,17
9616,3751,5
9617,3751,17
9618,3751,9
9619,3752,28
9620,3752,12
9621,3752,16
9622,3753,1
9623,3753,28
9624,3753,28
9625,3911,1
9626,3911,4
9627,3911,24
9628,3754,30
9629,3754,7
9630,3754,5
9631,3754,28
9632,3883,24
9633,3883,3
9634,3755,3
9635,3755,21
9636,3755,11
9637,3756,3
9638,3757,24
9639,3757,13
9640,3757,1
9641,3758,2
9642,3758,9
9643,3759,28
9644,3759,15
9645,3852,14
9646,3852,15
9647,3760,5
9648,3760,1
9649,3761,10
9650,3761,18
9651,3761,29
9652,3761,21
9653,3762,5
9654,3884,1
9655,3763,10
9656,3764,25
9657,3764,12
9658,3764,18
9659,3684,25
9660,3684,2
9661,3684,12
9662,3885,24
9663,3885,30
9664,3885,12
9665,3765,13
9666,3912,21
9667,3913,30
9668,3913,18
9669,3913,1
9670,3913,17
9671,3913,14
9672,3914,11
9673,3914,27
9674,3914,29
9675,3685,2
9676,3685,1
9677,3766,25
9678,3766,1
9679,3766,18
9680,3767,28
9681,3767,23
9682,3768,2
9683,3768,5
9684,3768,30
9685,3768,9
9686,3886,11
9687,3886,17
9688,3886,1
9689,3769,3
9690,3769,6
9691,3769,16
9692,3769,9
9693,3770,22
9694,3770,2
9695,3770,1
9696,3771,20
9697,3771,22
9698,3772,25
9699,3772,27
9700,3772,1
9701,3772,13
9702,3915,29
9703,3915,22
